age,workclass,fnlwgt,edunum,marital,occupation,relationship,race,sex,capitalgain,capitalloss,hours,native,income
47,1,12484,13,1,3,1,0,0,0,2002,30,0, <=50K
68,1,12485,10,1,5,1,0,0,0,0,40,0, >50K
39,2,6430,9,1,5,1,0,0,0,0,40,0, <=50K
22,2,12486,13,0,0,3,0,1,0,0,40,0, <=50K
62,5,9534,4,1,11,1,0,0,6418,0,40,0, >50K
20,2,2260,9,0,5,3,0,1,0,0,35,0, <=50K
21,2,12487,9,0,2,5,0,0,0,0,38,2, <=50K
34,2,12488,11,0,4,0,0,0,0,0,50,4, <=50K
30,1,12489,9,1,1,1,0,0,0,0,75,0, <=50K
25,2,12490,10,0,0,3,0,1,0,0,40,0, <=50K
23,0,120,9,0,4,3,0,1,0,0,21,0, <=50K
40,0,1071,13,1,3,5,0,0,0,0,40,0, <=50K
26,3,12491,9,0,0,0,2,0,0,0,40,0, <=50K
57,1,12492,11,1,6,1,0,0,0,0,40,0, >50K
36,2,7006,11,1,1,1,0,0,0,0,60,0, >50K
43,5,12493,10,2,11,4,2,1,0,0,40,0, <=50K
49,0,4738,13,2,3,0,0,0,0,0,40,0, <=50K
58,2,6308,9,1,6,1,0,0,0,0,40,0, >50K
32,2,12494,10,2,1,0,1,0,0,0,40,0, <=50K
59,2,12495,9,1,0,1,0,0,0,0,45,0, >50K
42,0,12496,13,0,0,5,0,1,0,0,40,0, <=50K
37,2,11018,13,1,1,1,2,0,0,0,40,12, <=50K
40,2,12297,15,1,3,1,0,0,15024,0,45,0, >50K
47,2,3014,9,1,7,1,0,0,0,0,40,0, <=50K
56,2,12497,13,1,3,1,0,0,0,0,45,0, >50K
30,2,12498,9,0,0,3,0,1,0,0,40,0, <=50K
42,2,410,9,6,1,0,1,1,0,0,35,0, <=50K
21,2,12499,9,0,4,3,0,0,0,0,40,0, <=50K
21,2,12500,9,3,9,3,0,1,0,0,40,24, <=50K
47,2,10054,9,1,10,2,0,1,0,0,40,0, <=50K
22,1,199,10,0,8,3,0,0,0,0,20,0, <=50K
35,2,12501,12,0,0,0,0,1,14344,0,40,0, >50K
41,2,6781,7,0,2,5,1,1,0,0,40,0, <=50K
43,3,6683,13,1,2,1,0,0,0,0,53,0, <=50K
60,2,12502,10,1,5,1,0,0,0,0,55,0, <=50K
73,2,2604,4,1,5,1,0,0,0,0,30,0, >50K
90,2,12503,13,1,1,2,0,1,0,0,40,9, >50K
62,3,1035,9,1,0,1,0,0,0,0,38,0, <=50K
28,2,12504,9,1,6,1,0,0,0,0,40,0, <=50K
45,2,12505,10,1,6,1,0,0,0,0,40,0, <=50K
19,2,12506,9,0,5,0,0,0,0,0,45,0, <=50K
30,2,1037,9,0,6,0,0,0,0,0,35,0, <=50K
19,2,12507,8,0,2,3,1,1,0,0,52,0, <=50K
23,2,12508,10,0,4,3,1,0,2202,0,80,0, <=50K
22,3,12509,13,0,3,3,0,0,0,0,10,0, <=50K
19,2,12510,9,0,0,3,0,1,0,0,28,0, <=50K
45,3,12511,12,2,0,4,2,0,0,2080,40,13, <=50K
26,4,10444,9,0,4,4,1,1,0,0,25,0, <=50K
42,4,3096,6,1,2,1,0,0,99999,0,40,0, >50K
62,1,12512,9,1,8,1,0,0,0,0,35,0, <=50K
61,2,12513,6,1,5,1,0,0,0,0,40,0, <=50K
34,2,3613,13,2,5,0,3,0,0,1564,60,0, >50K
22,4,9637,9,0,4,3,0,1,0,0,53,0, <=50K
56,2,12514,14,1,3,1,0,0,0,0,40,0, >50K
32,2,12515,10,1,3,1,0,0,0,0,40,0, <=50K
24,5,12516,10,0,11,4,0,0,0,0,40,0, <=50K
26,2,7969,9,2,6,0,0,0,0,0,40,0, <=50K
32,2,12517,9,0,5,3,1,1,0,1669,45,0, <=50K
58,2,12518,12,2,0,0,0,0,0,1876,40,0, <=50K
25,1,12519,12,1,0,2,0,1,0,0,35,0, >50K
23,2,12188,10,0,0,3,0,1,0,0,25,0, <=50K
23,2,7178,10,1,10,1,0,0,0,0,40,0, <=50K
54,2,12520,10,1,0,1,0,0,0,0,40,0, <=50K
28,2,12521,10,0,1,0,0,1,0,0,35,0, <=50K
35,2,4846,13,1,5,1,0,0,0,0,40,0, >50K
30,2,4841,10,1,3,1,0,0,0,0,25,0, >50K
23,2,5040,8,1,6,1,0,0,0,0,40,0, <=50K
42,2,3979,10,1,10,1,0,0,0,0,50,0, >50K
72,2,10056,6,6,0,0,0,1,0,0,20,0, <=50K
21,2,12522,9,1,9,1,0,0,0,0,40,0, <=50K
37,2,12523,13,0,6,0,0,0,0,0,40,0, <=50K
54,2,12524,9,2,4,0,0,1,0,0,40,0, <=50K
58,2,12525,14,2,0,0,0,1,0,1980,45,0, <=50K
32,2,12526,13,0,3,3,0,0,0,0,40,0, <=50K
65,2,12527,10,6,0,0,0,1,0,0,15,0, <=50K
22,2,12528,13,1,9,1,0,0,0,0,45,4, <=50K
52,2,12529,13,1,1,1,0,0,0,0,40,4, >50K
65,2,12530,6,6,5,0,0,1,0,0,20,0, <=50K
33,1,12531,9,0,4,0,0,1,0,0,35,0, <=50K
35,2,12532,9,0,9,4,0,0,6497,0,65,0, <=50K
27,2,12533,10,0,0,3,0,1,0,0,40,0, <=50K
34,0,6891,9,0,4,3,1,0,0,0,42,0, <=50K
53,1,8954,9,1,5,1,0,0,0,0,70,0, <=50K
23,2,10892,6,1,6,1,0,0,0,0,40,23, <=50K
43,0,8448,16,4,3,4,0,1,0,0,40,0, >50K
58,2,10319,11,1,1,1,0,0,3908,0,40,0, <=50K
38,2,12534,6,4,0,4,0,0,0,3770,40,0, <=50K
26,2,12535,9,1,2,1,0,0,0,0,50,0, <=50K
60,2,12536,13,1,1,1,0,0,0,0,50,0, >50K
28,2,12537,9,1,9,1,0,0,0,1672,50,0, <=50K
33,3,12538,9,0,0,3,0,1,0,0,30,0, <=50K
29,4,5845,10,1,7,1,0,0,0,0,40,0, <=50K
54,0,12539,16,0,1,0,0,1,0,0,50,0, >50K
41,2,12540,4,1,8,1,0,0,0,0,36,0, <=50K
63,1,12541,10,2,1,0,0,0,0,0,50,0, <=50K
31,2,12542,9,1,0,2,0,1,0,0,27,0, <=50K
23,2,12543,13,0,5,3,1,1,0,0,25,0, <=50K
31,2,12544,10,3,7,0,1,0,0,0,40,4, <=50K
41,2,12545,15,1,3,1,0,0,0,0,45,0, >50K
51,2,12140,9,1,7,1,0,0,0,0,40,0, >50K
59,2,6269,10,1,6,1,0,0,0,0,40,0, >50K
23,2,12546,10,0,3,0,0,1,0,0,45,0, <=50K
24,1,12547,10,0,1,0,1,0,0,0,45,0, <=50K
67,1,12367,9,2,3,0,0,1,0,0,20,0, <=50K
65,5,12548,9,6,11,0,0,1,0,0,35,0, <=50K
47,4,5914,13,1,3,1,0,0,0,0,40,0, >50K
21,2,8172,9,0,6,0,0,0,0,0,40,27, <=50K
38,2,12549,4,1,8,1,0,0,0,0,40,0, <=50K
55,2,12550,13,2,3,4,0,1,0,0,40,0, <=50K
39,2,5277,14,2,3,3,0,1,1506,0,40,0, <=50K
24,2,11852,9,4,4,4,0,1,0,0,50,23, >50K
24,2,7664,9,1,12,1,2,0,0,0,40,18, <=50K
38,2,7373,10,1,5,1,0,0,7298,0,40,0, >50K
19,2,12551,9,0,4,3,0,0,0,0,24,0, <=50K
32,2,4462,9,1,6,1,0,0,0,0,50,0, <=50K
63,1,12324,10,1,1,1,0,0,0,0,60,0, >50K
18,2,12552,10,0,5,0,0,1,0,0,30,0, <=50K
36,2,12553,10,1,7,1,0,0,0,0,45,0, <=50K
41,2,12554,13,2,7,3,1,0,6497,0,40,0, <=50K
57,2,12555,10,0,12,0,0,0,0,0,40,0, <=50K
48,2,12556,9,1,6,1,0,0,0,0,40,0, <=50K
44,2,8448,9,2,5,0,0,1,0,1504,40,0, <=50K
25,2,11439,10,0,1,3,2,0,0,0,40,28, <=50K
48,2,12557,8,1,1,1,0,0,0,0,50,0, <=50K
20,2,12558,10,0,5,3,0,1,0,0,8,0, <=50K
74,1,12559,9,1,5,1,0,0,0,0,55,0, <=50K
44,2,12560,9,0,1,0,0,1,0,0,40,0, <=50K
26,2,2403,10,1,9,2,0,1,0,0,40,0, <=50K
54,4,12561,9,1,8,1,0,0,0,0,40,0, <=50K
39,2,2116,9,1,2,1,0,0,0,0,48,0, >50K
38,2,12562,10,2,0,0,0,1,7443,0,40,0, <=50K
18,2,12563,6,0,4,5,0,1,0,0,40,0, <=50K
32,4,12564,14,0,3,0,4,1,0,0,40,4, <=50K
24,2,7249,10,0,4,3,0,0,0,0,40,0, <=50K
19,1,8692,5,0,3,0,0,0,0,0,35,5, <=50K
28,2,12565,9,1,9,1,0,0,0,0,40,0, <=50K
28,2,12566,9,4,2,0,4,0,0,0,30,0, <=50K
49,4,1061,9,1,6,1,0,0,0,0,40,0, <=50K
50,2,4571,13,1,6,1,0,0,0,0,40,0, <=50K
63,2,12567,9,6,9,5,1,1,0,0,40,22, <=50K
58,1,12568,9,1,8,1,0,0,0,0,50,0, <=50K
68,6,553,9,6,4,4,0,1,0,0,15,0, <=50K
41,3,12569,10,1,1,1,1,0,0,0,40,0, >50K
21,5,12570,9,0,11,0,0,1,0,0,40,0, <=50K
27,2,5687,10,1,3,1,0,0,3103,0,50,0, >50K
24,2,4230,13,0,3,0,0,0,0,0,40,0, <=50K
50,2,12571,13,2,1,4,0,1,0,0,40,0, <=50K
47,2,12572,10,2,4,3,0,1,0,0,44,0, <=50K
64,5,12573,9,2,11,0,0,0,8614,0,40,0, >50K
54,2,12574,9,6,4,4,0,1,0,0,40,0, <=50K
28,2,12575,13,0,0,3,2,1,0,0,30,0, <=50K
26,0,1708,14,0,3,0,0,1,0,0,40,0, <=50K
35,0,12576,13,4,1,0,0,0,0,0,42,0, <=50K
48,2,12577,9,1,5,1,0,0,2885,0,15,0, <=50K
50,2,12578,12,1,5,2,0,1,3942,0,40,0, <=50K
39,2,6774,9,2,0,0,0,1,0,0,40,0, <=50K
46,2,3236,13,0,5,0,0,0,0,0,45,0, >50K
41,2,12579,10,6,0,4,1,1,0,0,48,0, <=50K
24,2,12580,4,1,5,1,0,0,2580,0,40,0, <=50K
57,2,12581,9,2,6,0,0,0,0,0,40,0, <=50K
32,2,12582,9,0,2,0,0,0,0,0,40,16, <=50K
41,2,248,12,1,1,1,1,0,0,0,50,3, >50K
55,2,12583,9,1,6,1,0,0,0,0,40,0, >50K
41,5,12584,11,2,11,0,0,0,0,0,80,0, <=50K
69,2,12585,4,2,9,4,1,1,2964,0,40,0, <=50K
22,2,12586,9,0,4,0,1,1,0,0,40,0, <=50K
45,2,980,9,1,4,1,0,0,3942,0,40,0, <=50K
33,2,12587,9,0,0,0,1,0,0,0,40,0, <=50K
57,2,12588,10,4,5,0,0,1,0,0,40,0, <=50K
38,1,5429,13,1,1,1,2,0,0,1902,65,0, >50K
40,2,5641,9,1,6,1,0,0,0,0,50,0, <=50K
48,1,2051,10,2,2,3,0,1,0,0,40,0, <=50K
38,4,1557,10,3,1,4,1,1,0,0,35,0, <=50K
26,0,12589,13,0,3,0,0,1,0,0,60,0, <=50K
24,2,10576,9,0,9,3,0,0,0,0,40,0, <=50K
35,2,9759,9,3,4,4,1,1,0,0,20,0, <=50K
37,2,5595,10,1,6,1,0,0,5178,0,75,0, >50K
42,2,3447,9,2,9,0,0,0,0,0,40,0, <=50K
37,2,12590,9,1,0,2,0,1,0,0,40,0, >50K
37,2,12591,9,0,1,0,0,1,0,0,50,0, <=50K
28,2,880,14,0,1,0,0,1,0,0,80,4, <=50K
22,2,4404,9,1,6,1,0,0,0,0,40,0, <=50K
24,2,12592,7,0,0,0,0,1,0,0,40,11, <=50K
45,4,12593,10,1,0,1,0,0,0,0,40,0, >50K
29,1,12594,9,0,6,0,0,0,0,0,50,0, >50K
23,2,12595,10,0,0,3,1,1,0,0,25,0, <=50K
24,3,12596,13,0,1,0,0,0,0,0,40,0, <=50K
25,2,12597,12,0,3,3,0,1,0,0,40,0, <=50K
58,2,12598,9,2,5,5,0,1,0,0,32,0, <=50K
28,6,12599,11,0,5,0,0,0,0,0,60,0, <=50K
58,2,12600,9,6,5,0,0,1,0,0,35,0, >50K
18,2,12601,7,0,4,3,0,0,0,0,16,0, <=50K
59,2,3074,4,1,12,1,0,0,0,0,40,7, <=50K
39,2,12602,9,2,0,4,0,1,0,0,40,0, <=50K
53,6,6742,10,1,5,1,0,0,0,0,50,0, >50K
54,2,11735,15,0,3,5,0,1,0,0,65,0, <=50K
51,2,12603,9,1,7,1,0,0,0,0,50,0, >50K
59,2,5730,14,1,5,1,0,0,7298,0,55,0, >50K
42,0,3657,9,0,12,0,0,0,0,0,40,0, >50K
36,2,12604,10,1,0,2,0,1,0,0,40,0, <=50K
37,2,12605,10,0,0,0,0,1,0,0,60,0, <=50K
32,2,7486,10,0,2,3,0,0,0,0,40,0, <=50K
38,1,10201,9,1,10,1,0,0,0,0,50,0, <=50K
19,2,12606,9,4,0,3,0,1,0,0,30,0, <=50K
55,4,12607,13,6,3,0,0,1,0,0,48,0, <=50K
30,2,4407,9,0,6,0,0,0,0,0,40,0, <=50K
27,2,5600,10,1,3,1,0,0,0,0,50,0, >50K
65,5,12608,9,1,11,1,0,0,0,0,25,0, <=50K
44,2,12609,13,0,1,0,0,1,0,0,5,0, <=50K
23,5,12610,3,0,11,0,0,0,0,0,50,0, <=50K
32,2,12611,13,1,9,1,0,0,0,0,50,0, <=50K
60,2,12612,9,3,4,4,0,1,0,0,20,0, <=50K
28,2,12613,9,0,9,0,2,0,0,0,40,17, <=50K
44,2,12614,9,1,1,1,0,0,0,0,40,5, <=50K
29,2,12615,9,0,2,0,0,0,0,0,16,0, <=50K
57,0,12616,9,1,6,1,0,0,0,0,40,0, <=50K
41,2,6038,10,2,7,0,0,0,0,0,60,0, <=50K
34,1,12617,7,1,7,1,0,0,0,0,60,0, <=50K
44,2,12618,10,2,1,4,0,1,0,0,42,0, <=50K
44,2,4529,13,2,7,0,0,0,0,0,40,0, <=50K
57,2,12619,2,1,2,1,0,0,0,0,22,0, <=50K
37,2,6407,13,0,3,0,0,0,0,0,30,0, <=50K
35,2,12620,13,1,3,1,0,0,0,0,16,0, >50K
51,2,9208,14,1,1,1,0,0,99999,0,50,4, >50K
27,2,539,10,0,1,0,0,0,0,0,45,0, <=50K
41,0,12621,10,1,0,2,0,1,3103,0,40,0, >50K
28,5,12622,13,0,11,0,0,0,0,0,8,0, <=50K
37,1,12623,16,1,3,1,0,0,0,0,60,0, <=50K
18,2,12624,10,0,4,3,0,0,0,0,8,0, <=50K
24,0,7765,4,0,10,4,0,1,0,0,20,0, <=50K
53,2,12625,8,1,0,2,0,1,0,0,40,0, <=50K
40,2,7329,9,2,9,0,0,0,0,1980,48,0, <=50K
54,2,11051,10,2,9,0,0,0,0,0,60,0, <=50K
22,2,12626,10,0,3,0,0,1,0,0,40,0, <=50K
44,2,12627,6,3,0,4,1,1,0,0,30,0, <=50K
43,2,9873,10,2,1,4,0,1,0,0,45,12, <=50K
58,0,12628,13,1,3,2,0,1,0,0,20,0, >50K
59,4,12629,13,1,3,2,0,1,0,0,45,0, >50K
31,2,12630,13,1,1,1,0,0,0,0,45,0, >50K
35,2,12631,9,0,9,3,0,0,0,0,40,0, <=50K
17,2,12632,6,0,5,3,0,1,0,0,20,0, <=50K
45,2,2946,10,2,3,4,0,1,0,0,32,0, <=50K
40,2,4565,10,2,2,0,0,0,0,0,40,0, <=50K
35,2,9247,9,1,2,1,0,0,0,0,45,0, <=50K
25,3,12633,13,0,10,0,0,0,0,0,45,0, <=50K
58,2,10344,9,2,2,0,0,0,0,0,40,0, <=50K
39,2,12634,10,2,2,0,0,0,0,0,50,0, >50K
69,5,12635,2,1,11,1,2,0,0,0,34,13, <=50K
23,2,12636,9,1,1,1,0,0,0,0,54,0, <=50K
32,0,5774,13,0,3,0,0,1,0,0,40,0, <=50K
48,2,12637,12,1,7,1,0,0,0,0,44,0, <=50K
41,2,3261,13,1,2,1,0,0,0,0,40,11, <=50K
74,2,12638,5,6,6,0,0,0,0,0,10,4, <=50K
43,2,12639,13,1,3,1,0,0,0,0,50,0, >50K
18,2,12640,10,0,4,3,0,0,0,1721,20,0, <=50K
24,3,4422,13,0,13,0,0,0,0,0,40,0, <=50K
58,2,5756,10,1,0,2,0,1,0,0,32,0, <=50K
54,2,3226,14,1,3,1,0,0,0,0,40,0, >50K
60,2,12641,4,1,6,1,0,0,0,0,40,0, <=50K
28,2,2032,10,1,8,1,0,0,0,0,40,0, <=50K
41,2,248,9,1,7,1,0,0,0,0,40,0, >50K
62,5,12642,10,1,11,1,1,0,0,0,35,0, >50K
27,0,12643,10,2,0,4,1,0,0,0,40,2, <=50K
30,2,850,10,2,4,3,0,1,0,0,20,0, <=50K
63,4,12644,13,2,6,0,1,0,0,0,35,32, <=50K
33,2,12645,9,0,5,0,0,0,3325,0,50,0, <=50K
34,2,12069,9,1,7,1,0,0,0,0,45,0, <=50K
20,5,12646,5,0,11,3,0,0,0,0,40,0, <=50K
51,2,12647,9,1,12,1,0,0,0,0,40,0, <=50K
21,2,12648,6,0,4,3,1,0,0,0,25,0, <=50K
50,2,9042,9,1,6,1,0,0,0,0,40,0, >50K
43,2,7098,9,1,9,1,0,0,0,0,40,0, <=50K
27,2,12649,9,1,6,1,0,0,2885,0,40,0, <=50K
19,2,12650,9,0,0,3,0,1,0,0,40,0, <=50K
20,5,7889,9,0,11,0,4,0,0,0,43,0, <=50K
17,2,12651,8,0,4,3,0,1,0,0,6,0, <=50K
47,2,12652,12,2,7,0,1,0,0,0,40,0, <=50K
25,4,4617,13,0,0,5,1,1,0,0,40,0, <=50K
71,2,12653,14,0,4,0,0,1,0,0,20,0, <=50K
21,2,12654,9,0,9,3,1,1,0,0,40,0, <=50K
69,5,12655,7,1,11,1,0,0,0,0,48,0, <=50K
48,2,12656,12,1,9,1,0,0,0,0,40,0, <=50K
57,2,12657,4,6,5,5,0,1,0,1602,3,0, <=50K
58,1,4822,10,1,8,1,0,0,0,2415,40,0, >50K
34,2,12658,9,1,9,5,4,1,0,0,20,16, <=50K
33,4,6139,10,1,2,1,0,0,0,0,66,4, <=50K
56,2,12659,3,1,4,1,0,0,0,0,40,4, <=50K
40,3,12660,14,0,3,0,0,0,0,0,40,0, <=50K
28,2,12661,9,0,4,0,0,0,0,0,32,0, <=50K
42,2,12662,14,1,5,1,0,0,0,0,40,19, <=50K
19,5,12663,10,0,11,3,0,1,0,0,20,0, <=50K
41,2,12664,11,2,10,0,0,1,3325,0,40,0, <=50K
28,6,10980,9,0,0,3,0,1,0,0,35,0, <=50K
40,2,12665,6,2,9,0,0,1,0,0,35,0, <=50K
23,2,8679,10,0,9,3,2,0,0,0,30,0, <=50K
46,5,6657,9,1,11,2,0,1,0,0,40,0, >50K
39,2,9276,14,0,5,0,0,0,0,0,50,0, >50K
39,2,4680,13,0,5,0,0,0,0,1876,50,0, <=50K
45,2,12666,9,0,2,0,0,1,0,0,40,0, <=50K
21,5,7219,10,0,11,3,0,1,0,0,35,0, <=50K
50,1,12667,10,2,5,0,0,1,0,0,40,0, <=50K
33,2,12668,9,1,0,1,0,0,0,0,40,0, <=50K
34,2,12669,7,1,9,3,0,1,0,0,40,0, <=50K
55,2,149,9,1,7,1,0,0,0,0,32,0, <=50K
62,3,12670,9,6,0,4,0,1,0,0,40,0, <=50K
31,2,12671,13,1,5,1,0,0,0,0,40,0, <=50K
35,1,12672,5,1,6,1,0,0,0,0,40,0, <=50K
30,2,1067,9,4,6,0,0,0,0,0,40,0, <=50K
57,6,10319,10,1,5,1,0,0,0,0,50,0, >50K
50,2,12673,9,1,1,1,1,0,0,1887,55,0, >50K
51,2,8508,9,1,7,1,0,0,0,0,50,0, <=50K
47,2,12674,9,1,5,1,0,0,4386,0,45,0, >50K
37,2,12675,13,0,3,0,0,0,0,0,45,0, >50K
58,2,12676,4,1,7,1,0,0,0,0,40,5, <=50K
39,2,12677,13,2,1,4,0,1,0,0,50,0, >50K
34,2,7459,10,0,9,0,0,0,0,0,40,9, >50K
45,2,12678,9,4,0,4,0,1,0,0,38,0, <=50K
19,5,12679,10,0,11,3,0,0,0,0,40,0, <=50K
42,2,12680,13,1,3,1,0,0,99999,0,40,0, >50K
40,2,2487,11,2,10,0,0,0,3325,0,40,0, <=50K
39,1,906,15,1,3,1,0,0,0,1977,50,0, >50K
36,2,12681,14,1,3,1,0,0,0,0,40,0, >50K
56,2,12682,9,2,0,5,3,1,0,0,35,0, <=50K
19,5,12683,10,0,11,5,0,1,0,0,15,0, <=50K
37,2,12684,10,1,2,1,1,0,0,0,40,0, >50K
60,4,12685,9,1,4,1,0,0,0,0,40,0, <=50K
56,2,1415,9,1,6,1,0,0,0,0,40,0, >50K
51,2,12686,4,1,1,1,3,0,3908,0,47,0, <=50K
34,2,12687,13,0,3,0,0,1,0,0,36,0, <=50K
23,5,12688,10,0,11,3,0,1,0,0,10,0, <=50K
19,2,12689,9,0,8,3,1,0,0,0,30,0, <=50K
37,3,12690,9,0,1,4,1,1,0,0,40,0, <=50K
58,2,12691,13,1,1,1,0,0,0,0,40,0, >50K
33,2,12692,7,0,0,0,0,1,0,0,35,0, <=50K
39,2,12693,13,0,1,0,0,0,0,0,40,0, >50K
36,2,8754,9,0,0,0,0,1,4865,0,40,0, <=50K
26,2,12694,13,0,3,0,2,1,0,0,40,13, <=50K
22,2,12695,11,0,10,3,0,1,0,0,36,0, <=50K
32,2,5541,14,0,0,0,0,0,0,0,40,0, <=50K
17,2,12696,7,0,5,4,0,0,0,0,15,0, <=50K
57,5,12697,10,2,11,0,0,1,0,0,40,0, <=50K
68,2,12698,4,6,4,4,3,1,0,0,20,0, <=50K
70,2,12699,9,1,5,1,0,0,3432,0,40,0, <=50K
30,2,1140,9,0,8,3,0,0,0,0,40,0, <=50K
19,0,12700,10,0,0,5,0,1,0,0,15,29, <=50K
51,2,12701,9,1,3,1,0,0,0,0,40,0, <=50K
19,2,12702,10,0,0,5,0,0,0,0,30,36, <=50K
47,2,12703,9,1,6,1,0,0,0,0,40,0, <=50K
41,2,12704,13,1,3,1,0,0,7688,0,55,0, >50K
36,2,518,10,1,9,1,0,0,0,1887,40,0, >50K
30,2,12705,10,1,6,1,0,0,0,0,40,0, >50K
26,2,12706,9,1,9,1,0,0,0,0,45,0, <=50K
41,4,11088,13,2,3,0,0,0,0,0,20,0, <=50K
25,2,12707,10,1,0,1,0,0,0,0,45,0, <=50K
62,2,7328,5,1,4,1,0,0,0,0,40,0, <=50K
23,2,4812,14,0,3,0,0,0,0,0,40,0, <=50K
26,5,12708,13,0,11,4,0,1,0,0,10,0, <=50K
25,2,10840,9,0,5,3,3,0,6849,0,40,0, <=50K
30,2,12709,13,0,5,0,0,1,0,0,45,0, <=50K
48,2,4591,9,0,2,0,0,0,0,0,40,0, <=50K
20,2,12710,9,0,4,5,4,0,0,0,40,5, <=50K
51,2,7534,10,1,1,2,0,1,0,0,15,0, >50K
19,2,12711,10,0,2,3,0,0,0,0,10,0, <=50K
31,2,1770,9,0,9,0,0,0,0,0,40,0, <=50K
36,2,3645,13,1,1,1,0,0,7298,0,50,0, >50K
21,5,12712,10,0,11,3,0,1,0,0,40,0, <=50K
40,2,12713,9,0,5,3,1,0,0,0,40,0, <=50K
30,1,11292,7,0,8,3,1,0,0,0,40,0, <=50K
28,1,12714,10,0,6,0,0,0,0,1590,40,0, <=50K
57,2,12715,5,1,6,1,1,0,0,0,40,0, >50K
18,2,12716,7,0,5,3,0,0,0,0,15,0, <=50K
54,2,2974,9,1,6,1,0,0,0,0,40,0, >50K
32,2,8113,9,1,9,1,1,0,0,0,40,0, <=50K
52,2,1419,14,0,3,0,0,0,0,0,40,0, <=50K
27,2,8132,9,4,9,4,0,1,0,0,40,0, <=50K
45,2,8800,13,1,1,1,0,0,0,0,48,4, <=50K
18,2,12717,10,0,4,3,0,0,0,0,20,0, <=50K
37,1,11199,9,0,6,0,0,0,0,0,35,0, <=50K
52,2,12718,9,1,9,1,1,0,0,0,40,0, >50K
59,2,12719,5,0,4,0,1,0,0,0,50,0, <=50K
27,2,12720,11,0,9,0,0,0,0,0,40,0, <=50K
43,3,395,9,1,9,1,0,0,0,0,40,0, <=50K
56,2,12721,10,1,6,1,0,0,0,0,40,0, >50K
44,1,12722,10,1,8,1,0,0,0,0,72,0, <=50K
37,2,12723,11,0,6,0,0,0,0,0,45,0, <=50K
28,2,5590,11,2,1,0,0,0,10520,0,50,0, >50K
48,1,3349,9,4,4,5,0,1,0,0,25,0, <=50K
58,1,12724,13,1,1,1,0,0,0,0,50,0, <=50K
29,2,12725,9,1,6,1,0,0,0,0,45,0, <=50K
37,2,7569,12,1,5,1,0,0,0,0,40,0, <=50K
35,6,12726,15,1,3,1,0,0,0,0,50,0, >50K
36,2,2930,11,2,6,0,0,0,0,0,38,0, <=50K
52,2,8403,9,1,0,1,0,0,0,0,48,0, <=50K
30,2,10368,9,2,7,0,0,0,0,0,40,0, <=50K
22,2,3943,5,0,6,3,0,0,0,0,40,0, <=50K
55,1,2718,12,1,5,1,0,0,0,0,60,0, <=50K
61,2,12727,9,1,1,2,0,1,15024,0,38,0, >50K
33,2,12728,9,2,2,4,0,0,0,0,30,0, <=50K
46,2,12729,10,1,5,1,0,0,0,0,50,0, <=50K
64,2,12730,7,6,10,4,0,1,0,0,16,0, <=50K
28,2,12731,6,3,6,4,0,0,0,0,40,5, <=50K
19,2,10559,9,0,0,0,0,1,0,0,42,0, <=50K
36,2,8371,9,4,0,0,0,0,0,0,40,16, <=50K
43,1,8869,13,1,6,1,0,0,0,0,40,0, >50K
39,1,3494,16,2,0,5,4,0,0,0,40,4, <=50K
56,2,9765,13,1,1,1,0,0,0,0,42,0, >50K
24,4,12732,10,0,12,3,0,0,0,0,40,0, <=50K
40,2,4039,9,1,5,1,0,0,0,0,60,0, <=50K
45,6,12733,12,1,1,1,0,0,0,0,50,0, >50K
56,4,12734,14,6,3,0,0,1,0,0,40,0, <=50K
46,2,12735,9,4,6,4,1,1,0,0,40,4, <=50K
35,3,10342,13,0,3,3,0,1,0,0,40,0, <=50K
36,1,12736,15,1,3,1,0,0,0,0,60,0, >50K
50,1,12737,15,1,3,1,0,0,0,0,50,0, >50K
61,2,12738,4,6,4,0,1,1,0,0,21,0, <=50K
31,2,12728,11,0,7,3,0,0,0,1980,60,0, <=50K
63,2,12739,10,1,3,1,0,0,0,0,40,0, <=50K
41,2,12740,11,1,1,1,0,0,0,0,40,0, <=50K
48,2,12741,9,1,9,1,0,0,0,0,40,0, <=50K
45,2,12742,9,2,5,0,0,1,0,0,35,0, <=50K
24,2,12743,9,1,9,1,0,0,0,0,40,0, <=50K
34,2,753,10,2,3,0,1,0,0,0,40,11, >50K
27,2,3385,13,0,5,0,0,1,0,0,40,0, <=50K
26,2,7753,11,0,6,3,0,0,0,0,48,0, <=50K
27,2,12744,9,0,2,3,0,0,0,0,40,0, <=50K
55,2,12745,11,1,1,1,0,0,0,0,40,0, <=50K
38,2,12746,9,1,1,1,0,0,0,0,40,0, >50K
31,2,6554,9,1,0,2,0,1,0,0,40,0, >50K
51,1,12747,12,1,5,1,0,0,0,0,40,0, >50K
56,2,5928,8,1,3,1,0,0,0,0,40,0, >50K
39,2,12748,12,1,9,1,0,0,0,0,40,0, <=50K
50,2,12749,10,1,6,1,0,0,0,0,40,0, >50K
34,4,12750,13,1,3,1,0,0,0,2051,40,0, <=50K
44,2,12751,9,2,5,0,0,0,3674,0,50,0, <=50K
21,2,9295,9,0,12,3,0,0,0,0,40,0, <=50K
37,2,7037,10,1,9,1,0,0,0,0,70,0, <=50K
34,5,2794,6,2,11,0,0,0,0,0,40,16, <=50K
